policy_name,mean_score,mean_reward,mean_easy_recovery_rate,mean_hard_time_ratio,mean_skip_count
index_order,42.22,28.724999999999937,0.5366666666666666,0.3841807909604519,0.0
easy_first,38.4,27.112499999999958,0.5383333333333333,0.3664122137404581,0.0
high_score_first,42.95,28.76999999999995,0.5233333333333334,0.4521276595744678,0.0
score_time_ratio,41.09,27.699999999999985,0.5,0.4647058823529411,0.0
