policy_name,mean_score,mean_reward,mean_easy_recovery_rate,mean_hard_time_ratio,mean_skip_count
index_order,61.96,52.129999999999924,0.6525,0.18382352941176472,0.0
easy_first,58.6,49.82499999999994,0.6241666666666666,0.16822429906542058,0.0
high_score_first,62.01,51.56499999999992,0.6425,0.21527777777777776,0.0
score_time_ratio,61.14,51.09249999999997,0.6404166666666667,0.20740740740740748,0.0
